hosp_num,fiscal_year,fy_end_month,hospital_key,match_score,match_basis,equivalent_inpatient_adms_eipa_regulated_services,equivalent_inpatient_adms_eipa_total,gross_patient_revenue_regulated_services,gross_patient_revenue_total,gross_patient_revenue_unregulated_services,inpatient_readmission_charges,net_operating_profit_loss_regulated_services,net_operating_profit_loss_total,net_operating_profit_loss_unregulated_services,net_patient_revenue_npr_regulated_services,net_patient_revenue_npr_total,net_patient_revenue_npr_unregulated_services,nor_per_eipa_regulated_services,nor_per_eipa_total,npr_per_eipa_regulated_services,npr_per_eipa_total,operating_expenses_per_eipa_regulated_services,operating_expenses_per_eipa_total,other_operating_revenue_regulated_services,other_operating_revenue_total,other_operating_revenue_unregulated_services,potentially_avoidable_utilization_costs,risk_adjusted_ppc_rate,risk_adjusted_readmission_percent,total_direct_graduate_medical_education,total_direct_medical_education,total_excess_profit_loss,total_excess_profit_loss_net_operating_profit_of_regulated_nor,total_excess_profit_loss_net_total_operating_profit_of_total_nor,total_excess_profit_loss_total_excess_profit_of_total_revenue,total_non_operating_profit_loss,total_non_operating_profit_loss_change_in_net_operating_profit_regulated,total_non_operating_profit_loss_change_in_net_operating_profit_total,total_non_operating_profit_loss_change_in_nor_per_eipa_regulated,total_non_operating_profit_loss_change_in_npr_per_eipa_regulated,total_non_operating_profit_loss_change_in_oper_expense_per_eipa_regulated,total_non_operating_profit_loss_change_in_total_excess_profit,total_non_operating_profit_loss_net_operating_profit_of_regulated_nor,total_non_operating_profit_loss_net_total_operating_profit_of_total_nor,total_non_operating_profit_loss_non_operating_expenses,total_non_operating_profit_loss_non_operating_revenue,total_non_operating_profit_loss_total_excess_profit,total_non_operating_profit_loss_total_excess_profit_of_total_revenue,total_operating_expenses_regulated_services,total_operating_expenses_total,total_regulated_inpatient_admissions,total_regulated_outpatient_visits,net_operating_profit_of_regulated_nor,net_total_operating_profit_of_total_nor,total_excess_profit_of_total_revenue
38,2016,June,UMMC MIDTOWN CAMPUS,0.975,name_history,,,226817000.0,232421180.0,5604180.0,21266580.0,23977188.0,1722500.0,-22254688.0,187121556.0,192160180.0,5038625.0,,,,,,,-281532.0,826820.0,1108352.0,29644853.0,0.3,15.12,,3073957.0,1178500.0,12.83,0.89,0.61,-544000.0,,,,,,,,,0.0,-544000.0,,,162862836.0,191264500.0,,,12.83,0.89,0.61
38,2017,June,UMMC MIDTOWN CAMPUS,0.975,name_history,,,239136400.0,242942028.0,3805628.0,21782779.0,31587664.0,11146000.0,-20441664.0,201669034.0,205151000.0,3481966.0,,,,,,,239193.0,10221000.0,9981807.0,32792357.0,0.38,14.31,,3978733.0,10684000.0,15.64,5.18,4.97,-462000.0,,,,,,,,,0.0,-462000.0,,,170320562.0,204226000.0,,,15.64,5.18,4.97
38,2018,June,UMMC MIDTOWN CAMPUS,0.975,name_history,,,236967134.0,243321115.0,6353981.0,22513908.0,30917722.0,6041000.0,-24876722.0,204450456.0,210524000.0,6073544.0,,,,,,,149678.0,18610000.0,18460322.0,34708270.0,0.37,15.03,,4365083.0,2578000.0,15.11,2.64,1.14,-3463000.0,,,,,,,,,0.0,-3463000.0,,,173682412.0,223093000.0,,,15.11,2.64,1.14
39,2007,June,CALVERT MEMORIAL HOSPITAL,0.975,hscrc_name,12994.0,15263.0,94108300.0,111688775.0,17580475.0,,6792870.0,3605056.0,-3187814.0,81903286.0,94055053.0,12151767.0,6454.28,6391.3,6303.13,6162.22,5931.51,6155.11,83867245.0,97551565.0,13684320.0,,,,,,,,,,1690971.0,9.25,-25.25,4.51,3.58,4.36,-0.0,8.1,3.7,261100.0,1952071.0,5296027.0,5.32,77074375.0,93946509.0,,,8.1,3.7,5.32
39,2008,June,CALVERT MEMORIAL HOSPITAL,0.975,hscrc_name,13562.0,15652.0,102346100.0,119768525.0,17422425.0,,6023578.0,1147925.0,-4875653.0,89356335.0,100849850.0,11493515.0,6735.08,6688.75,6588.93,6443.16,6290.91,6615.41,91338385.0,104693804.0,13355419.0,,,,,,,,,,2146991.0,-11.32,-68.16,4.35,4.53,6.06,-37.79,6.59,1.1,0.0,2146991.0,3294916.0,3.08,85314807.0,103545879.0,,,6.59,1.1,3.08
39,2009,June,CALVERT MEMORIAL HOSPITAL,0.975,hscrc_name,14749.0,16908.0,111417900.0,128980982.0,17563082.0,,8070510.0,1487126.0,-6583384.0,97651503.0,108775927.0,11124424.0,6706.36,6635.29,6620.81,6433.23,6159.18,6547.34,98913228.0,112192455.0,13279227.0,,,,,,,,,,706857.0,33.98,29.55,-0.43,0.48,-2.09,-33.41,8.16,1.33,15009.0,721866.0,2193983.0,1.94,90842718.0,110705329.0,,,8.16,1.33,1.94
39,2010,June,CALVERT MEMORIAL HOSPITAL,0.975,hscrc_name,15490.0,17305.0,120112700.0,134348828.0,14236128.0,,7047263.0,-2731479.0,-9778742.0,102380283.0,110687922.0,8307640.0,6759.83,6620.82,6609.59,6396.25,6304.87,6778.66,2327176.0,3886201.0,1559025.0,,,,,,,,,,465701.0,-12.68,-283.68,0.8,-0.17,2.37,-203.27,6.73,-2.38,146827.0,612528.0,-2265778.0,-1.97,97660195.0,117305602.0,,,6.73,-2.38,-1.97
39,2011,June,CALVERT MEMORIAL HOSPITAL,0.975,hscrc_name,14469.0,16231.0,129181700.0,145485297.0,16303597.0,,10340397.0,651563.0,-9688834.0,107446910.0,119546616.0,12099706.0,7740.71,7709.24,7426.11,7365.24,7026.04,7669.1,4551830.0,5583488.0,1031658.0,,,,,,,,,,606246.0,46.73,123.85,14.51,12.35,11.44,155.51,9.23,0.52,-420271.0,185975.0,1257809.0,1.0,101658343.0,124478541.0,,,9.23,0.52,1.0
39,2012,June,CALVERT MEMORIAL HOSPITAL,0.975,hscrc_name,14608.0,16464.0,135740500.0,152846238.0,17105738.0,,10272886.0,-289812.0,-10562698.0,112025692.0,125301775.0,13276082.0,7922.05,7925.19,7668.87,7610.64,7218.8,7942.8,115724005.0,5178786.0,14756556.0,,,,,,2773506.0,,,,3063317.0,-0.65,-144.48,2.34,3.27,2.74,120.5,8.88,-0.22,0.0,3063317.0,2773506.0,2.08,105451118.0,130770372.0,7405.0,67610.0,8.88,-0.22,2.08
39,2013,June,CALVERT MEMORIAL HOSPITAL,0.975,hscrc_name,14027.0,14222.0,138862900.0,148025832.0,9162932.0,7286346.0,14541508.0,6910215.0,-7631293.0,116275170.0,120837325.0,4562155.0,8596.09,8845.82,8289.13,8496.38,7559.44,8359.94,120581023.0,4969793.0,5226095.0,16164060.0,1.13,10.33,0.0,,6916629.0,12.06,5.49,5.48,6414.0,41.55,2484.38,8.51,8.09,4.72,149.38,12.06,5.49,498204.0,504618.0,6916629.0,5.48,106039515.0,118896903.0,6835.0,30762.0,12.06,5.49,5.48
39,2014,June,CALVERT MEMORIAL HOSPITAL,0.975,hscrc_name,,,141935300.0,152176160.0,10240860.0,5854547.0,16797976.0,8457833.0,-8340143.0,117478592.0,122154108.0,4675516.0,,,,,,,122627280.0,6101030.0,5627858.0,14512556.0,0.85,8.42,0.0,0.0,6802728.0,13.7,6.59,5.28,-1655105.0,,,,,,,,,2169713.0,514608.0,,,105829305.0,119797306.0,5756.0,65430.0,13.7,6.59,5.28
39,2015,June,CALVERT HEALTH MEDICAL CENTER,0.975,hscrc_name,,,144499900.0,155843300.0,11343400.0,6651086.0,19265015.0,9773212.0,-9491803.0,124641770.0,129732712.0,5090942.0,,,,,,,3869985.0,4954730.0,1084745.0,15926766.0,0.68,8.68,,0.0,7641171.0,14.99,7.26,5.66,-2132041.0,,,,,,,,,2413410.0,281369.0,,,109246740.0,124914230.0,,,14.99,7.26,5.66
39,2016,June,CALVERT HEALTH MEDICAL CENTER,0.975,hscrc_name,,,146698600.0,158407820.0,11709220.0,7791517.0,18720121.0,7761059.0,-10959061.0,127343293.0,132553556.0,5210263.0,,,,,,,130507174.0,136815315.0,6308142.0,17071844.0,0.48,9.13,,0.0,8763974.0,14.34,5.67,6.36,1002915.0,,,,,,,,,0.0,1002915.0,,,111787053.0,129054256.0,,,14.34,5.67,6.36
39,2017,June,CALVERT HEALTH MEDICAL CENTER,0.975,hscrc_name,,,149192000.0,165370800.0,16178800.0,7571956.0,13403646.0,1782991.0,-11620655.0,126166246.0,133487991.0,7321746.0,,,,,,,128846787.0,137262991.0,8416204.0,17057220.0,0.43,8.41,,0.0,3946991.0,10.4,1.3,2.83,2164000.0,,,,,,,,,0.0,2164000.0,,,115443141.0,135480000.0,,,10.4,1.3,2.83
39,2018,June,CALVERT HEALTH MEDICAL CENTER,0.975,hscrc_name,,,149987800.0,164784370.0,14796570.0,7665440.0,15622491.0,5819787.0,-9802703.0,128276045.0,134553570.0,6277525.0,,,,,,,130824515.0,138531158.0,7706644.0,15999946.0,0.49,9.2,,0.0,3591333.0,11.94,4.2,2.58,-2228454.0,,,,,,,,,2948558.0,720104.0,,,115202024.0,132711371.0,,,11.94,4.2,2.58
40,2007,June,NORTHWEST HOSPITAL CENTER,1.0,cms_name,20866.0,21711.0,191845500.0,209812059.0,17966559.0,,17048691.0,10752949.0,-6295742.0,163196500.0,170081949.0,6885449.0,7900.81,7910.54,7821.16,7833.98,7083.75,7415.25,164858500.0,171743949.0,6885449.0,,,,,,,,,,15626000.0,3.05,-9.53,7.61,7.5,8.39,56.98,10.34,6.26,0.0,15626000.0,26378949.0,14.08,147809809.0,160991000.0,,,10.34,6.26,14.08
40,2008,June,NORTHWEST HOSPITAL CENTER,1.0,cms_name,21496.0,22547.0,201205800.0,220716059.0,19510259.0,,18817728.0,12523196.0,-6294532.0,170962500.0,179069196.0,8106696.0,8043.99,8028.3,7953.41,7941.95,7168.56,7472.88,172909500.0,181016196.0,8106696.0,,,,,,,,,,-5975000.0,10.38,16.46,1.81,1.69,1.2,-75.18,10.88,6.92,0.0,-5975000.0,6548196.0,3.74,154091772.0,168493000.0,,,10.88,6.92,3.74
40,2009,June,NORTHWEST HOSPITAL CENTER,1.0,cms_name,20971.0,22427.0,211714700.0,233976176.0,22261476.0,,20229457.0,12434389.0,-7795068.0,178142957.0,187087508.0,8944551.0,8552.98,8445.57,8494.63,8342.18,7588.35,7891.13,179366557.0,189406389.0,10039832.0,,,,,,,,,,-8766031.0,7.5,-0.71,6.33,6.8,5.86,-43.98,11.28,6.56,0.0,-8766031.0,3668358.0,2.03,159137100.0,176972000.0,,,11.28,6.56,2.03
40,2010,June,NORTHWEST HOSPITAL CENTER,1.0,cms_name,21733.0,23180.0,214481500.0,237775926.0,23294426.0,,17886067.0,9579381.0,-8306686.0,178377100.0,188104778.0,9727678.0,8254.9,8212.02,8207.81,8114.99,7431.89,7798.76,179400280.0,2249116.0,10953614.0,,,,,,,,,,7322217.0,-11.58,-22.96,-3.49,-3.38,-2.06,360.74,9.97,5.03,0.0,7322217.0,16901598.0,8.55,161514213.0,180774513.0,,,9.97,5.03,8.55
40,2011,June,NORTHWEST HOSPITAL CENTER,1.0,cms_name,21539.0,21538.0,227677300.0,255104734.0,27427434.0,,18903134.0,11088468.0,-7814666.0,187938400.0,199346649.0,11408249.0,8778.47,9373.36,8725.59,9255.67,7900.84,8858.52,1139100.0,201881434.0,1395685.0,,,,,,,,,,12763168.0,5.69,15.75,6.34,6.31,6.31,41.12,10.0,5.49,0.0,12763168.0,23851636.0,11.11,170174366.0,190792966.0,,,10.0,5.49,11.11
40,2012,June,NORTHWEST HOSPITAL CENTER,1.0,cms_name,22557.0,22195.0,238730100.0,270071908.0,31341808.0,,18829012.0,10380115.0,-8448897.0,193159085.0,205514471.0,12355386.0,8736.19,9624.66,8563.11,9259.41,7901.46,9156.99,197063249.0,213621425.0,16558176.0,,,,,,11695796.0,,,,1315681.0,-0.39,-6.39,-0.48,-1.86,0.01,-50.96,9.55,4.86,0.0,1315681.0,11695796.0,5.44,178234237.0,203241310.0,13666.0,83313.0,9.55,4.86,5.44
40,2013,June,NORTHWEST HOSPITAL CENTER,1.0,cms_name,24043.0,23277.0,248252700.0,284326939.0,36074239.0,29320093.0,19846980.0,13283090.0,-6563890.0,197370392.0,213558990.0,16188598.0,8301.79,9501.7,8209.22,9174.56,7476.3,8931.05,2225751.0,7615000.0,5389249.0,47578097.0,1.63,15.7,0.0,,23613990.0,9.94,6.01,10.25,10330900.0,5.41,27.97,-4.97,-4.13,-5.38,101.9,9.94,6.01,-1192900.0,9138000.0,23613990.0,10.25,179749164.0,207890900.0,14013.0,85347.0,9.94,6.01,10.25
40,2014,June,NORTHWEST HOSPITAL CENTER,1.0,cms_name,,,249134500.0,289423693.0,40289193.0,26371296.0,23464469.0,9456304.0,-14008165.0,198880687.0,215203372.0,16322685.0,,,,,,,200963933.0,223358548.0,22394615.0,44102483.0,0.99,14.61,0.0,0.0,25618214.0,11.68,4.23,10.7,16161910.0,,,,,,,,,0.0,16161910.0,,,177499465.0,213902245.0,12403.0,85655.0,11.68,4.23,10.7
40,2015,June,NORTHWEST HOSPITAL CENTER,1.0,cms_name,,,254115900.0,299990910.0,45875010.0,24468009.0,33516631.0,16453498.0,-17063133.0,208102926.0,226388075.0,18285149.0,,,,,,,1254036.0,9391855.0,8137819.0,43374091.0,0.72,12.82,0.0,0.0,18792218.0,16.01,6.98,7.89,2338720.0,,,,,,,,,0.0,2338720.0,,,175840331.0,219326432.0,,,16.01,6.98,7.89
40,2016,June,NORTHWEST HOSPITAL CENTER,1.0,cms_name,,,257944700.0,302015149.0,44070449.0,22886819.0,35182401.0,13911387.0,-21271014.0,213970769.0,230358090.0,16387321.0,,,,,,,216353578.0,249951267.0,33597689.0,42173628.0,0.8,13.0,,0.0,9135910.0,16.26,5.57,3.73,-4775477.0,,,,,,,,,0.0,-4775477.0,,,181171177.0,236039880.0,,,16.26,5.57,3.73
40,2017,June,NORTHWEST HOSPITAL CENTER,1.0,cms_name,,,258801000.0,304068404.0,45267404.0,21860049.0,36710315.0,14558024.0,-22152291.0,217101689.0,233720720.0,16619031.0,,,,,,,219275228.0,258711572.0,39436344.0,42506545.0,0.44,11.6,,0.0,27676796.0,16.74,5.63,10.18,13118772.0,,,,,,,,,0.0,13118772.0,,,182564913.0,244153548.0,,,16.74,5.63,10.18
40,2018,June,NORTHWEST HOSPITAL CENTER,1.0,cms_name,,,266927631.0,330603372.0,63675741.0,22164683.0,42700615.0,21684409.0,-21016207.0,227262073.0,262501636.0,35239563.0,,,,,,,231298472.0,269874856.0,38576384.0,43823289.0,0.44,11.55,,0.0,28307116.0,18.46,8.03,10.24,6622707.0,,,,,,,,,0.0,6622707.0,,,188597856.0,248190447.0,,,18.46,8.03,10.24
43,2007,June,BALTIMORE WASHINGTON MEDICAL CENTER,0.773,cms_name,27740.0,28419.0,265318900.0,271819778.0,6500878.0,,10950685.0,8032578.0,-2918107.0,226959100.0,233459978.0,6500878.0,8220.51,8309.09,8181.71,8214.79,7825.75,8026.45,228035286.0,236139978.0,8104692.0,,,,,,,,,,3133000.0,-10.44,-14.29,6.2,6.14,7.38,16.05,4.8,3.4,0.0,3133000.0,11165578.0,4.67,217084601.0,228107400.0,,,4.8,3.4,4.67
43,2008,June,BALTIMORE WASHINGTON MEDICAL CENTER,0.773,cms_name,29258.0,31755.0,284240600.0,308500077.0,24259477.0,,9933321.0,7882152.0,-2051168.0,241660282.0,250023374.0,8363092.0,8282.63,7945.26,8259.61,7873.46,7943.12,7697.04,242333905.0,252303408.0,9969503.0,,,,,,,,,,924000.0,-9.29,-1.87,0.76,0.95,1.5,-21.13,4.1,3.12,0.0,924000.0,8806152.0,3.48,232400584.0,244421256.0,,,4.1,3.12,3.48
43,2009,June,BALTIMORE WASHINGTON MEDICAL CENTER,0.773,cms_name,29941.0,30979.0,309341800.0,320074709.0,10732909.0,,-182268.0,-1854562.0,-1672295.0,262470466.0,273203375.0,10732909.0,8794.13,8892.98,8766.37,8818.86,8800.22,8952.85,263301691.0,275499679.0,12197989.0,,,,,,,,,,-9233500.0,-101.83,-123.53,6.18,6.14,10.79,-225.91,-0.07,-0.67,0.0,-9233500.0,-11088062.0,-4.16,263483958.0,277354241.0,,,-0.07,-0.67,-4.16
43,2010,June,BALTIMORE WASHINGTON MEDICAL CENTER,0.773,cms_name,31830.0,31830.0,332045200.0,332045200.0,0.0,,7693337.0,6993493.0,-699844.0,281900262.0,281900262.0,0.0,8902.88,9211.06,8856.55,8856.55,8661.18,8991.34,283374875.0,293184021.0,9809146.0,,,,,,,,,,1598400.0,4320.9,477.1,1.24,1.03,-1.58,212.02,2.71,2.39,0.0,1598400.0,8591893.0,2.91,275681538.0,286190528.0,,,2.71,2.39,2.91
43,2011,June,BALTIMORE WASHINGTON MEDICAL CENTER,0.773,cms_name,29727.0,30496.0,353767500.0,362924667.0,9157167.0,,15854364.0,14904099.0,-950265.0,295750514.0,304907681.0,9157167.0,10001.71,10101.67,9949.04,9998.28,9468.37,9612.95,1565762.0,308060634.0,10744357.0,,,,,,,,,,4246000.0,106.08,113.11,12.34,12.34,9.32,122.89,5.33,4.84,0.0,4246000.0,19150099.0,6.13,281461913.0,293156534.0,,,5.33,4.84,6.13
43,2012,June,BALTIMORE WASHINGTON MEDICAL CENTER,0.773,cms_name,30546.0,31434.0,381065300.0,392143253.0,11077953.0,,14066959.0,14540222.0,473264.0,312825359.0,323903313.0,11077953.0,10325.25,10435.55,10241.12,10304.23,9864.73,9972.98,2569890.0,328031225.0,12635976.0,,,,,,,,,,-3288000.0,-11.27,-2.44,3.23,2.94,4.19,-41.24,4.46,4.43,4865000.0,1577000.0,11252222.0,3.41,301328290.0,313491003.0,,,4.46,4.43,3.41
43,2013,June,UM BALTIMORE WASHINGTON,0.71,cms_name,32625.0,33573.0,376812800.0,387757261.0,10944461.0,37565616.0,2919627.0,-4405272.0,-7324899.0,308070323.0,319014784.0,10944461.0,9501.09,9608.65,9442.71,9502.18,9411.6,9739.87,1904465.0,322589317.0,12614529.0,60342988.0,1.15,15.05,,491620.0,-4380643.0,0.94,-1.37,-1.34,24629.0,-79.24,-130.3,-7.98,-7.8,-4.59,-138.93,0.94,-1.37,4399602.0,4424231.0,-4380643.0,-1.34,307055161.0,326994589.0,18921.0,134995.0,0.94,-1.37,-1.34
43,2014,June,UM BALTIMORE WASHINGTON MEDICAL CENTER,0.826,cms_name,,,393181900.0,422145124.0,28963224.0,37547664.0,26085945.0,16370685.0,-9715260.0,320033920.0,331401319.0,11367399.0,,,,,,,322338160.0,3999176.0,1694936.0,60570144.0,1.06,13.92,,421820.0,19474047.0,8.09,4.88,5.7,3103363.0,,,,,,,,,3327617.0,6430980.0,,,296252216.0,319029811.0,,,8.09,4.88,5.7
43,2015,June,UM BALTIMORE WASHINGTON MEDICAL CENTER,0.826,cms_name,,,402010800.0,434859800.0,32849000.0,38020824.0,38372589.0,30194436.0,-8178153.0,340775694.0,355431436.0,14655742.0,,,,,,,342072687.0,358380436.0,16307749.0,62995214.0,0.84,13.62,,422730.0,26587436.0,11.22,8.43,7.42,-3607000.0,,,,,,,,,3607000.0,0.0,,,303700098.0,328186000.0,,,11.22,8.43,7.42
43,2016,June,UM BALTIMORE WASHINGTON MEDICAL CENTER,0.826,cms_name,,,413064200.0,417391200.0,4327000.0,37277981.0,34976908.0,30407967.0,-4568941.0,355972969.0,357634967.0,1661998.0,,,,,,,1717392.0,361230967.0,3540607.0,63396648.0,0.65,12.43,,628161.0,24916967.0,9.78,8.42,6.9,-5491000.0,,,,,,,,,5491000.0,0.0,,,322713452.0,330823000.0,,,9.78,8.42,6.9
43,2017,June,UM BALTIMORE WASHINGTON MEDICAL CENTER,0.826,cms_name,,,416534000.0,421565000.0,5031000.0,36195264.0,36928779.0,32657000.0,-4271779.0,361101590.0,363186000.0,2084410.0,,,,,,,1857045.0,366867000.0,3908365.0,61850233.0,0.52,11.99,,580333.0,44328000.0,10.17,8.9,12.08,11671000.0,,,,,,,,,-11671000.0,0.0,,,326029856.0,334210000.0,,,10.17,8.9,12.08
43,2018,June,UM BALTIMORE WASHINGTON MEDICAL CENTER,0.826,cms_name,,,428075148.0,433025148.0,4950000.0,36212628.0,30665244.0,27973000.0,-2692244.0,364177501.0,367990000.0,3812499.0,,,,,,,3006441.0,372970000.0,5786059.0,60718816.0,0.46,11.14,,631517.0,32049000.0,8.35,7.5,8.39,4076000.0,,,,,,,,,4957000.0,9033000.0,,,336518698.0,344997000.0,,,8.35,7.5,8.39
44,2007,June,GREATER BALTIMORE MEDICAL CENTER,1.0,cms_name,38288.0,41001.0,345318800.0,423904000.0,78585200.0,,27922647.0,12140600.0,-15782047.0,315742533.0,355625300.0,39882767.0,8364.96,9075.4,8246.49,8673.64,7635.68,8779.3,320278533.0,372098100.0,51819567.0,,,,,,,,,,4912900.0,49.43,207.76,6.21,5.36,3.33,58.7,8.72,3.26,0.0,4912900.0,17053500.0,4.52,292355886.0,359957500.0,,,8.72,3.26,4.52
44,2008,June,GREATER BALTIMORE MEDICAL CENTER,1.0,cms_name,37150.0,43623.0,359118800.0,425313512.0,66194712.0,,15580843.0,2658038.0,-12922805.0,327568381.0,362305732.0,34737351.0,8930.62,8612.98,8817.53,8305.38,8511.22,8552.05,331769778.0,375724535.0,43954757.0,,,,,,,,,,1691333.0,-44.2,-78.11,6.76,6.92,11.47,-74.5,4.7,0.71,2123043.0,3814376.0,4349371.0,1.15,316188935.0,373066497.0,,,4.7,0.71,1.15
44,2009,June,GREATER BALTIMORE MEDICAL CENTER,1.0,cms_name,36623.0,36990.0,393162100.0,421384251.0,28222151.0,,29780518.0,18456064.0,-11324454.0,351006608.0,367610084.0,16603476.0,9708.57,10266.88,9584.44,9938.11,8895.4,9767.93,355552503.0,379771486.0,24218983.0,,,,,,,,,,-1831394.0,91.14,594.35,8.71,8.7,4.51,282.23,8.38,4.86,2779171.0,947777.0,16624670.0,4.37,325771985.0,361315422.0,,,8.38,4.86,4.37
44,2010,June,GREATER BALTIMORE MEDICAL CENTER,1.0,cms_name,36297.0,36439.0,412551300.0,445740906.0,33189606.0,,27691014.0,14714185.0,-12976829.0,359160116.0,376782482.0,17622366.0,9987.35,10637.88,9895.04,10340.2,9224.45,10234.08,362510833.0,10847377.0,7496660.0,,,,,,,,,,9037.0,-7.02,-20.27,2.87,3.24,3.7,-11.44,7.64,3.8,2429789.0,2438826.0,14723222.0,3.77,334819819.0,372915674.0,,,7.64,3.8,3.77
44,2011,June,GREATER BALTIMORE MEDICAL CENTER,1.0,cms_name,35457.0,36232.0,427052500.0,468907497.0,41854997.0,,34384108.0,18731661.0,-15652447.0,366631415.0,388302336.0,21670921.0,10467.92,11112.95,10340.03,10717.01,9498.19,10595.96,4534388.0,14345832.0,9811444.0,,,,,,,,,,6204084.0,24.17,27.3,4.81,4.5,2.97,69.36,9.26,4.65,896729.0,7100813.0,24935745.0,6.09,336781695.0,383916507.0,,,9.26,4.65,6.09
44,2012,June,GREATER BALTIMORE MEDICAL CENTER,1.0,cms_name,34455.0,34705.0,426432400.0,469937200.0,43504800.0,,26622953.0,13274463.0,-13348490.0,357119673.0,378716719.0,21597046.0,10612.45,11469.51,10364.73,10912.51,9839.77,11087.02,8535246.0,398047365.0,32392446.0,,,,,,18376336.0,,,,5101873.0,-22.57,-29.13,1.38,0.24,3.6,-26.31,7.28,3.33,1715093.0,6816966.0,18376336.0,4.54,339031966.0,384772902.0,18386.0,103539.0,7.28,3.33,4.54
44,2013,June,GREATER BALTIMORE MEDICAL CENTER,1.0,cms_name,35580.0,35400.0,421137700.0,466048425.0,44910725.0,25920951.0,29521863.0,14934677.0,-14587186.0,352971792.0,374788748.0,21816956.0,10118.96,11129.73,9920.46,10587.14,9289.23,10707.85,7062683.0,19208094.0,12145411.0,41138131.0,1.43,11.63,5080120.0,,33230610.0,8.2,3.79,8.05,18295933.0,10.89,12.51,-4.65,-4.29,-5.6,80.83,8.2,3.79,496571.0,18792504.0,33230610.0,8.05,330512612.0,379062165.0,17180.0,101310.0,8.2,3.79,8.05
44,2014,June,GREATER BALTIMORE MEDICAL CENTER,1.0,cms_name,,,426965000.0,473308000.0,46343000.0,22000741.0,30962700.0,20844700.0,-10118000.0,357329000.0,379065100.0,21736100.0,,,,,,,8765799.0,23476999.0,14711200.0,37088737.0,1.2,10.71,5078600.0,5078600.0,40539700.0,8.46,5.18,9.59,19695000.0,,,,,,,,,587900.0,20282900.0,,,335132100.0,381697400.0,16896.0,104016.0,8.46,5.18,9.59
44,2015,June,GREATER BALTIMORE MEDICAL CENTER,1.0,cms_name,,,432707700.0,478985396.0,46277696.0,21114686.0,40807589.0,19687520.0,-21120069.0,369026601.0,391703973.0,22677372.0,,,,,,,377879011.0,20441567.0,11589157.0,35935033.0,1.18,10.75,4976560.0,4976560.0,22310520.0,10.8,4.78,5.35,2623000.0,,,,,,,,,2477000.0,5100000.0,,,337071422.0,392458020.0,,,10.8,4.78,5.35
44,2016,June,GREATER BALTIMORE MEDICAL CENTER,1.0,cms_name,,,439684200.0,486066296.0,46382096.0,21744108.0,45141607.0,18609142.0,-26532465.0,378187463.0,401178688.0,22991225.0,,,,,,,8314668.0,420656456.0,34154325.0,37332325.0,1.0,9.95,,5237160.0,13662336.0,11.68,4.42,3.26,-4946806.0,,,,,,,,,3192506.0,-1754300.0,,,341360524.0,402047314.0,,,11.68,4.42,3.26
44,2017,June,GREATER BALTIMORE MEDICAL CENTER,1.0,cms_name,,,462643278.0,511583701.0,48940423.0,22996936.0,48874270.0,19083237.0,-29791033.0,397123978.0,419844237.0,22720259.0,,,,,,,9200733.0,438048237.0,31723526.0,39529259.0,0.72,10.7,,4194880.0,31834086.0,12.03,4.36,7.04,12750849.0,,,,,,,,,1605151.0,14356000.0,,,357450441.0,418965000.0,,,12.03,4.36,7.04
44,2018,June,GREATER BALTIMORE MEDICAL CENTER,1.0,cms_name,,,463552941.0,626182319.0,162629378.0,21639581.0,29113483.0,-9111798.0,-38225281.0,394577377.0,476907146.0,82329769.0,,,,,,,6910651.0,495234720.0,93746692.0,35271889.0,0.74,10.0,,8348758.0,9124709.0,7.25,-1.84,1.77,18236507.0,,,,,,,,,3364399.0,21600906.0,,,372374545.0,504346518.0,,,7.25,-1.84,1.77
45,2009,June,MCCREADY HOSPITAL,0.975,short_name,1801.0,1992.0,16819985.0,19547903.0,2727918.0,,3797366.0,1516165.0,-2281201.0,13674977.0,15142256.0,1467279.0,7599.87,7615.29,7592.14,7602.77,5491.63,6854.04,13688901.0,15167179.0,1478278.0,,,,,,,,,,202998.0,60.98,-12.58,27.58,27.78,11.17,-12.09,27.74,10.0,0.0,202998.0,1719163.0,11.19,9891535.0,13651014.0,,,27.74,10.0,11.19
45,2010,June,MCCREADY HOSPITAL,0.975,short_name,1736.0,2009.0,18681464.0,21361859.0,2680395.0,,2973812.0,1340065.0,-1633747.0,14374135.0,16091496.0,1717361.0,8285.46,8017.96,8278.0,8011.51,6572.86,7350.78,12958.0,16104454.0,1717361.0,,,,,,,,,,176915.0,-21.69,-11.61,9.02,9.03,19.69,-11.76,20.67,8.32,0.0,176915.0,1516980.0,9.32,11413281.0,14764389.0,,,20.67,8.32,9.32
45,2011,June,MCCREADY HOSPITAL,0.975,short_name,1542.0,1733.0,18235900.0,20462730.0,2226830.0,,1067343.0,-532220.0,-1599563.0,13751431.0,14860668.0,1109237.0,9022.48,8665.17,8919.72,8573.76,8330.16,8972.23,158425.0,158425.0,0.0,,,,,,,,,,116254.0,-64.11,-139.72,8.9,7.75,26.74,-127.42,7.67,-3.54,0.0,116254.0,-415966.0,-2.75,12842513.0,15551313.0,,,7.67,-3.54,-2.75
