entity,is_statewide_total,fiscal_year,eipa_regulated,eipa_total,excess_profit,gross_revenue_regulated,gross_revenue_total,gross_revenue_unregulated,inpatient_admissions,net_operating_revenue_regulated,net_operating_revenue_total,net_operating_revenue_unregulated,net_patient_revenue_regulated,net_patient_revenue_total,net_patient_revenue_unregulated,non_operating_profit,nor_per_eipa_regulated,nor_per_eipa_total,npr_per_eipa_regulated,npr_per_eipa_total,operating_expenses_regulated,operating_expenses_total,operating_expenses_unregulated,operating_profit_regulated,operating_profit_total,operating_profit_unregulated,opex_per_eipa_regulated,opex_per_eipa_total,other_operating_revenue_regulated,other_operating_revenue_total,other_operating_revenue_unregulated,pct_change_excess_profit,pct_change_nor_per_eipa_regulated,pct_change_npr_per_eipa_regulated,pct_change_operating_profit_regulated,pct_change_operating_profit_total,pct_excess_profit_of_total_revenue,pct_operating_profit_of_regulated_nor,pct_operating_profit_of_total_nor,reported_in_reports,n_source_reports,period_labels,name_variants,hosp_num,match_score,matched_name,match_basis,match_confidence,margin_regulated_pct,margin_total_pct
MERCY MEDICAL CENTER,False,2009,,,,382169900.0,387730403.0,5560503.0,,337994222.0,355588388.0,,334232485.0,339792988.0,5560503.0,,10058.02,10429.83,9946.08,9966.54,304063622.0,324261908.0,,,,,9048.31,9510.99,3761737.0,15795400.0,12033663.0,,,,,,,,,FY2009;FY2010;FY2011,3,June 2009,Mercy Medical Center,8,0.975,Mercy,hscrc_name,high,,
MERCY MEDICAL CENTER,False,2010,,,31246825.0,388727200.0,393528323.0,4801123.0,,339231791.0,355316258.0,,335374561.0,340175684.0,4801123.0,6014865.0,10118.26,10468.71,10003.21,10022.63,307650947.0,330084298.0,,,,,9176.3,9725.3,3857230.0,15140574.0,11283344.0,1133.78,0.6,0.57,-6.93,-19.45,8.63,9.31,7.1,FY2010;FY2011;FY2012,3,June 2010,Mercy Medical Center,8,0.975,Mercy,hscrc_name,high,,
MERCY MEDICAL CENTER,False,2011,,,35419445.0,420066700.0,424714683.0,4647983.0,,362384623.0,379051802.0,,356258595.0,360906578.0,4647983.0,22557807.0,10847.66,11222.41,10664.29,10685.19,341721164.0,366190164.0,,,,,10229.12,10841.62,6126028.0,18145224.0,12019196.0,13.35,7.21,6.61,-34.57,-49.03,9.26,5.7,3.39,FY2011;FY2012;FY2013,3,June 2011,Mercy Medical Center,8,0.975,Mercy,hscrc_name,high,,
MERCY MEDICAL CENTER,False,2012,,,-14315107.0,459265700.0,459949668.0,683968.0,,394332059.0,408339014.0,14006955.0,385649759.0,386333727.0,683968.0,-22986000.0,11954.26,12360.48,11691.06,11694.38,372534729.0,399668121.0,,21797330.0,8670893.0,-13126437.0,11293.47,12098.01,8682300.0,22005287.0,13322987.0,-140.42,10.2,9.63,5.49,-32.58,-3.5,5.53,2.12,FY2012;FY2013;FY2014,3,June 2012,Mercy Medical Center,8,0.975,Mercy,hscrc_name,high,5.53,2.12
MERCY MEDICAL CENTER,False,2013,,,31020207.0,470759600.0,471386739.0,627139.0,,401836964.0,416801746.0,14964782.0,398432064.0,399059203.0,627139.0,27955631.0,11954.22,11871.25,11852.93,11365.91,386407071.0,413737170.0,,15429893.0,3064576.0,-12365317.0,11495.2,11783.97,3404900.0,17742543.0,14337643.0,,,,,,7.11,3.84,0.74,FY2013;FY2014;FY2015,3,June 2013,Mercy Medical Center,8,0.975,Mercy,hscrc_name,high,3.84,0.74
MERCY MEDICAL CENTER,False,2014,,,16016399.0,489187300.0,489937199.0,749899.0,,417579265.0,433214594.0,15635329.0,408619365.0,409369264.0,749899.0,9709384.0,,,,,403467951.0,426907582.0,,14111314.0,6307013.0,-7804301.0,,,8959900.0,23845330.0,14885430.0,,,,,,3.62,3.38,1.46,FY2014;FY2015;FY2016,3,June 2014,MERCY MEDICAL CENTER;Mercy Medical Center,8,0.975,Mercy,hscrc_name,high,3.38,1.46
MERCY MEDICAL CENTER,False,2015,,,16544255.0,495805900.0,496533840.0,727940.0,,435472105.0,451257459.0,15785354.0,422084601.0,422812541.0,727940.0,5922844.0,,,,,415561187.0,440636048.0,,19910918.0,10621411.0,-9289507.0,,,13387504.0,28444918.0,15057414.0,,,,,,3.62,4.57,2.35,FY2015;FY2016;FY2017,3,June 2015,MERCY MEDICAL CENTER;Mercy Medical Center,8,0.975,Mercy,hscrc_name,high,4.57,2.35
MERCY MEDICAL CENTER,False,2016,,,7945460.0,513599600.0,514328998.0,729398.0,,455037446.0,471172373.0,16134927.0,442251408.0,442980806.0,729398.0,-1562127.0,,,,,435680490.0,461664786.0,,19356956.0,9507587.0,-9849369.0,,,12786038.0,28191567.0,15405529.0,,,,,,1.65,4.25,2.02,FY2016;FY2017;FY2018,3,June 2016,MERCY MEDICAL CENTER,8,0.975,Mercy,hscrc_name,high,4.25,2.02
MERCY MEDICAL CENTER,False,2017,,,40081012.0,524091400.0,524919011.0,827611.0,,463362151.0,480293072.0,16930921.0,453324647.0,454152258.0,827611.0,23823750.0,,,,,435326226.0,464031532.0,,28035925.0,16261540.0,-11774385.0,,,10037504.0,26140814.0,16103310.0,,,,,,7.95,6.05,3.39,FY2017;FY2018;FY2019,3,June 2017,MERCY MEDICAL CENTER,8,0.975,Mercy,hscrc_name,high,6.05,3.39
MERCY MEDICAL CENTER,False,2018,,,29329295.0,539029100.0,544261241.0,5232141.0,,480633946.0,502639888.0,22005942.0,466732046.0,471964187.0,5232141.0,10506600.0,,,,,450635707.0,483817193.0,,29998239.0,18822695.0,-11175544.0,,,13901900.0,30675701.0,16773801.0,,,,,,5.72,6.24,3.74,FY2018;FY2019;FY2020,3,June 2018,MERCY MEDICAL CENTER,8,0.975,Mercy,hscrc_name,high,6.24,3.74
MERCY MEDICAL CENTER,False,2019,,,21359200.0,553679500.0,558673000.0,4993500.0,,488715700.0,511858500.0,23142800.0,477703200.0,482696700.0,4993500.0,3363300.0,,,,,461409400.0,493862600.0,,27306300.0,17995900.0,-9310400.0,,,11012500.0,29161800.0,18149300.0,,,,,,4.15,5.59,3.52,FY2019;FY2020;FY2021,3,June 2019,MERCY MEDICAL CENTER,8,0.975,Mercy,hscrc_name,high,5.59,3.52
MERCY MEDICAL CENTER,False,2020,,,5004508.0,548689700.0,552629823.0,3940123.0,,486233202.0,507755697.0,21522495.0,467797043.0,471737166.0,3940123.0,-6139000.0,,,,,465261610.0,496612189.0,31350579.0,20971592.0,11143508.0,-9828084.0,,,18436159.0,36018531.0,17582372.0,,,,,,0.97,4.31,2.19,FY2020;FY2021;FY2022,3,June 2020,MERCY MEDICAL CENTER,8,0.975,Mercy,hscrc_name,high,4.31,2.19
MERCY MEDICAL CENTER,False,2021,,,89240562.0,619894600.0,624409593.0,4514993.0,,546521323.0,568860807.0,22339485.0,533017150.0,537532143.0,4514993.0,51905000.0,,,,,497407597.0,531525246.0,34117649.0,49113726.0,37335562.0,-11778164.0,,,13504173.0,31328664.0,17824492.0,,,,,,14.34,8.99,6.56,FY2021;FY2022;FY2023,3,June 2021,MERCY MEDICAL CENTER,8,0.975,Mercy,hscrc_name,high,8.99,6.56
MERCY MEDICAL CENTER,False,2022,,,7485590.0,628565000.0,633089767.0,4524767.0,,569467306.0,581066862.0,11599556.0,543501058.0,548025825.0,4524767.0,-24446599.0,,,,,519261181.0,549134673.0,29873492.0,50206124.0,31932189.0,-18273935.0,,,25966248.0,33041037.0,7074789.0,,,,,,1.24,8.82,5.5,FY2022;FY2023;FY2024,3,June 2022,MERCY MEDICAL CENTER,8,0.975,Mercy,hscrc_name,high,8.82,5.5
MERCY MEDICAL CENTER,False,2023,,,46166587.0,653644800.0,658565493.0,4920693.0,,585676415.0,598129021.0,12452606.0,557725931.0,562646623.0,4920693.0,27789971.0,,,,,540448469.0,579752405.0,39303936.0,45227946.0,18376616.0,-26851330.0,,,27950484.0,35482398.0,7531913.0,,,,,,7.37,7.72,3.07,FY2023;FY2024,2,June 2023,MERCY MEDICAL CENTER,8,0.975,Mercy,hscrc_name,high,7.72,3.07
MERCY MEDICAL CENTER,False,2024,,,43580356.0,681875400.0,687552007.0,5676607.0,,607983319.0,621598236.0,13614918.0,574205419.0,579882027.0,5676607.0,27621850.0,,,,,564388570.0,605639730.0,41251160.0,43594749.0,15958507.0,-27636242.0,,,33777900.0,41716210.0,7938310.0,,,,,,6.71,7.17,2.57,FY2024,1,June 2024,MERCY MEDICAL CENTER,8,0.975,Mercy,hscrc_name,high,7.17,2.57
MERGED WITH WASHINGTON,False,2017,,,-2918100.0,,52879200.0,,3750000.0,,46565600.0,,,40252200.0,,76900.0,,,,,,49560600.0,,,-2995000.0,,,,,6313400.0,,,,,,,,,,FY2020,1,CY 2017,Merged with Washington,60,0.686,Ft. Washington,short_name,medium,,-6.43
MERITUS MEDICAL CENTER,False,2009,,,,243018300.0,284584700.0,41566400.0,,205595800.0,235079200.0,,203634400.0,230865600.0,27231200.0,,8273.02,8077.77,8194.1,7932.99,200960847.0,231305500.0,,,,,8086.52,7948.1,1961400.0,4213600.0,2252200.0,,,,,,,,,FY2011,1,June 2009,Meritus Medical Center,1,1.0,MERITUS MEDICAL CENTER,cms_name,high,,
MERITUS MEDICAL CENTER,False,2010,,,3017000.0,250295900.0,297358400.0,47062500.0,,213278000.0,243568700.0,,209148200.0,237455700.0,28307500.0,3183300.0,8578.96,8246.77,8412.85,8039.79,211006835.0,243735000.0,,,,,8487.61,8252.4,4129800.0,6113000.0,1983200.0,470.73,3.7,2.67,-51.0,-104.41,1.22,1.06,-0.07,FY2011;FY2012,2,June 2010,Meritus Medical Center,1,1.0,MERITUS MEDICAL CENTER,cms_name,high,,
MERITUS MEDICAL CENTER,False,2011,,,12310700.0,275699700.0,323727900.0,48028200.0,,237303697.0,268953800.0,,232040400.0,260918600.0,28878200.0,5176800.0,9351.14,9026.48,9143.74,8756.81,228333405.0,261819900.0,,,,,8997.66,8787.06,5263297.0,8035200.0,2771903.0,308.04,9.0,8.69,294.96,4389.78,4.49,3.78,2.65,FY2011;FY2012;FY2013,3,June 2011,Meritus Medical Center,1,1.0,MERITUS MEDICAL CENTER,cms_name,high,,
MERITUS MEDICAL CENTER,False,2012,,,4712400.0,295465200.0,352429600.0,56964400.0,,251506800.0,286111900.0,34605100.0,244455300.0,276163500.0,31708200.0,2553900.0,10008.22,9545.02,9727.62,9213.13,247646762.0,283953400.0,,3860038.0,2158500.0,-1701538.0,9854.62,9473.01,7051500.0,9948400.0,2896900.0,-61.72,7.03,6.39,-56.97,-69.74,1.63,1.53,0.75,FY2012;FY2013;FY2014,3,June 2012,Meritus Medical Center,1,1.0,MERITUS MEDICAL CENTER,cms_name,high,1.53,0.75
MERITUS MEDICAL CENTER,False,2013,,,9116228.0,301350700.0,357561600.0,56210900.0,,255299800.0,296950800.0,41651000.0,247469100.0,281423500.0,33954400.0,-1948200.0,10117.21,9931.34,9806.89,9412.04,244991246.0,285886372.0,,10308554.0,11064428.0,755874.0,9708.7,9561.3,7830700.0,15527300.0,7696600.0,,,,,,2.98,4.04,3.73,FY2013;FY2014;FY2015,3,June 2013,Meritus Medical Center,1,1.0,MERITUS MEDICAL CENTER,cms_name,high,4.04,3.73
MERITUS MEDICAL CENTER,False,2014,,,18982900.0,305141600.0,364612200.0,59470600.0,,251471700.0,296844000.0,45372300.0,247293500.0,283797700.0,36504200.0,14486000.0,,,,,246754400.0,292347100.0,,4717300.0,4496900.0,-220400.0,,,4178200.0,13046300.0,8868100.0,,,,,,6.1,1.88,1.51,FY2014;FY2015;FY2016,3,June 2014,MERITUS MEDICAL CENTER;Meritus Medical Center,1,1.0,MERITUS MEDICAL CENTER,cms_name,high,1.88,1.51
MERITUS MEDICAL CENTER,False,2015,,,18328621.0,312302400.0,376337000.0,64034600.0,,262237492.0,315094411.0,52856919.0,256037471.0,299284598.0,43247127.0,2068739.0,,,,,249895029.0,298834529.0,,12342463.0,16259882.0,3917419.0,,,6200021.0,15809813.0,9609792.0,,,,,,5.78,4.71,5.16,FY2015;FY2016;FY2017,3,June 2015,MERITUS MEDICAL CENTER;Meritus Medical Center,1,1.0,MERITUS MEDICAL CENTER,cms_name,high,4.71,5.16
MERITUS MEDICAL CENTER,False,2016,,,-20927920.0,321748760.0,391525472.0,69776712.0,,260540781.0,312389083.0,51848303.0,261006413.0,305095532.0,44089120.0,-34186290.0,,,,,247821201.0,299130713.0,,12719580.0,13258370.0,538790.0,,,-465632.0,7293551.0,7759183.0,,,,,,-6.7,4.88,4.24,FY2016;FY2017;FY2018,3,June 2016,MERITUS MEDICAL CENTER,1,1.0,MERITUS MEDICAL CENTER,cms_name,high,4.88,4.24
MERITUS MEDICAL CENTER,False,2017,,,38261089.0,325953100.0,396562100.0,70609000.0,,285454191.0,333351689.0,47897498.0,279636188.0,319198689.0,39562501.0,14073400.0,,,,,252744986.0,309164000.0,,32709205.0,24187689.0,-8521516.0,,,5818003.0,14153000.0,8334997.0,,,,,,11.48,11.46,7.26,FY2017;FY2018;FY2019,3,June 2017,MERITUS MEDICAL CENTER,1,1.0,MERITUS MEDICAL CENTER,cms_name,high,11.46,7.26
MERITUS MEDICAL CENTER,False,2018,,,29390800.0,334316871.0,409274971.0,74958100.0,,285793030.0,336929900.0,51136870.0,278234830.0,323835900.0,45601070.0,7196100.0,,,,,253102200.0,314735200.0,,32690830.0,22194700.0,-10496130.0,,,7558200.0,13094000.0,5535800.0,,,,,,8.54,11.44,6.59,FY2018;FY2019;FY2020,3,June 2018,MERITUS MEDICAL CENTER,1,1.0,MERITUS MEDICAL CENTER,cms_name,high,11.44,6.59
MERITUS MEDICAL CENTER,False,2019,,,12401000.0,369067100.0,388492600.0,19425500.0,,315394019.0,333115800.0,17721781.0,310873300.0,321340400.0,10467100.0,11039600.0,,,,,297295610.0,331754400.0,,18098409.0,1361400.0,-16737009.0,,,4520719.0,11775400.0,7254681.0,,,,,,3.6,5.74,0.41,FY2019;FY2020;FY2021,3,June 2019,MERITUS MEDICAL CENTER,1,1.0,MERITUS MEDICAL CENTER,cms_name,high,5.74,0.41
MERITUS MEDICAL CENTER,False,2020,,,18670100.0,362959000.0,380316300.0,17357300.0,,322058200.0,338269900.0,16211700.0,304201600.0,314200700.0,9999100.0,6792500.0,,,,,294409794.0,326392300.0,31982506.0,27648406.0,11877600.0,-15770806.0,,,17856600.0,24069200.0,6212600.0,,,,,,5.41,8.58,3.51,FY2020;FY2021;FY2022,3,June 2020,MERITUS MEDICAL CENTER,1,1.0,MERITUS MEDICAL CENTER,cms_name,high,8.58,3.51
MERITUS MEDICAL CENTER,False,2021,,,,429740600.0,448949771.0,19209171.0,,391956733.0,411415191.0,19458457.0,369962704.0,381605991.0,11643286.0,42270000.0,,,,,306473359.0,340027894.0,33554535.0,85483374.0,71387297.0,-14096078.0,,,21994029.0,29809200.0,7815171.0,,,,,,,,,FY2021;FY2022;FY2023,3,June 2021,MERITUS MEDICAL CENTER,1,1.0,MERITUS MEDICAL CENTER,cms_name,high,21.81,17.35
MERITUS MEDICAL CENTER,False,2022,,,-23409529.0,430476300.0,454037802.0,23561502.0,,378705202.0,401247188.0,22541986.0,367921730.0,381141401.0,13219671.0,-39660252.0,,,,,347434163.0,384996465.0,37562302.0,31271039.0,16250723.0,-15020316.0,,,10783472.0,20105787.0,9322315.0,,,,,,-6.43,8.26,4.05,FY2022;FY2023;FY2024,3,June 2022,MERITUS MEDICAL CENTER,1,1.0,MERITUS MEDICAL CENTER,cms_name,high,8.26,4.05
MERITUS MEDICAL CENTER,False,2023,,,86970834.0,440345460.0,487519174.0,47173714.0,,401478492.0,434093736.0,32615244.0,373443758.0,396206924.0,22763166.0,42948070.0,,,,,341796054.0,390070972.0,48274918.0,59682438.0,44022764.0,-15659674.0,,,28034734.0,37886812.0,9852078.0,,,,,,18.3,14.87,10.14,FY2023;FY2024,2,June 2023,MERITUS MEDICAL CENTER,1,1.0,MERITUS MEDICAL CENTER,cms_name,high,14.87,10.14
MERITUS MEDICAL CENTER,False,2024,,,102893540.0,487797440.0,569818940.0,82021500.0,,435595540.0,486181340.0,50585800.0,420773640.0,458782340.0,38008700.0,52247100.0,,,,,366897700.0,435534900.0,68637200.0,68697840.0,50646440.0,-18051400.0,,,14821900.0,27399000.0,12577100.0,,,,,,19.11,15.77,10.42,FY2024,1,June 2024,MERITUS MEDICAL CENTER,1,1.0,MERITUS MEDICAL CENTER,cms_name,high,15.77,10.42
MONTGOMERY GENERAL HOSPITAL,False,2007,,,,121270200.0,122288000.0,1017800.0,,106286600.0,107584200.0,,105525100.0,106357900.0,832800.0,,8062.82,8093.98,8005.05,8001.72,98753256.0,102648200.0,,,,,7491.34,7722.63,761500.0,1226300.0,464800.0,,,,,,,,,FY2009,1,June 2007,Montgomery General Hospital,18,0.975,Montgomery,short_name,high,,
MONTGOMERY GENERAL HOSPITAL,False,2008,,,,135140700.0,135821900.0,681200.0,,118176400.0,119155800.0,,116767100.0,117444400.0,677300.0,,8406.11,8433.27,8305.86,8312.14,110107267.0,114666300.0,,,,,7832.14,8115.52,1409300.0,1711400.0,302100.0,,,,,,,,,FY2009;FY2010,2,June 2008,Montgomery General Hospital,18,0.975,Montgomery,short_name,high,,
MONTGOMERY GENERAL HOSPITAL,False,2009,,,,140619400.0,144729400.0,4110000.0,,123134800.0,125915300.0,,121977000.0,124318200.0,2341200.0,,8439.03,8505.8,8359.68,8397.91,115736158.0,122776400.0,,,,,7931.97,8293.76,1157800.0,1597100.0,439300.0,,,,,,,,,FY2009;FY2010;FY2011,3,June 2009,Montgomery General Hospital,18,0.975,Montgomery,short_name,high,,
MONTGOMERY GENERAL HOSPITAL,False,2010,,,7127178.0,149773600.0,156373091.0,6599491.0,,125736633.0,129864731.0,,124219621.0,127723478.0,3503857.0,2791019.0,8837.23,8742.16,8730.61,8598.02,115963398.0,125528572.0,,,,,8150.33,8450.26,1517012.0,2141253.0,624241.0,2262.34,4.72,4.44,32.09,38.14,5.37,7.77,3.34,FY2010;FY2011;FY2012,3,June 2010,Montgomery General Hospital,18,0.975,Montgomery,short_name,high,,
MONTGOMERY GENERAL HOSPITAL,False,2011,,,9426314.0,156795100.0,164471400.0,7676300.0,,136899529.0,141447322.0,,135596229.0,139379122.0,3782893.0,988687.0,8860.73,9391.7,8776.38,9254.38,119548593.0,133009716.0,,,,,7737.7,8831.47,1303300.0,2068200.0,764900.0,32.26,0.27,0.52,77.54,94.59,6.62,12.67,5.97,FY2011;FY2012,2,June 2011,Montgomery General Hospital,18,0.975,Montgomery,short_name,high,,
MONTGOMERY GENERAL HOSPITAL,False,2012,,,9004630.0,165915000.0,173580307.0,7665307.0,,142313320.0,146494375.0,,139632555.0,142918959.0,3286403.0,179353.0,9004.73,8859.95,8835.11,8643.71,124575881.0,137669098.0,,,,,7882.42,8326.2,2680765.0,3575416.0,894651.0,-4.47,1.63,0.67,2.23,4.59,6.14,12.46,6.02,FY2012,1,June 2012,Montgomery General Hospital,18,0.975,Montgomery,short_name,high,,
MT WASHINGTON PEDIATRIC HOSPITAL,False,2005,,,1184100.0,,34816400.0,,776.0,,31407000.0,,,31031100.0,,-105200.0,,,,,,30117700.0,,,1289300.0,,,,,375900.0,,,,,,,,,,FY2007,1,YEAR 2005,Mt. Washington Pediatric Hospital,5034,0.947,MOUNT WASHINGTON PEDIATRIC HOSPITAL,cms_name,high,,4.11
MT WASHINGTON PEDIATRIC HOSPITAL,False,2006,,,1260200.0,,37169900.0,,759.0,,33945400.0,,,33228100.0,,210900.0,,,,,,32896100.0,,,1049300.0,,,,,717300.0,,,,,,,,,,FY2007,1,YEAR 2006,Mt. Washington Pediatric Hospital,5034,0.947,MOUNT WASHINGTON PEDIATRIC HOSPITAL,cms_name,high,,3.09
MT WASHINGTON PEDIATRIC HOSPITAL,False,2007,,,2039800.0,,41326500.0,,674.0,,37314900.0,,,37125900.0,,-531400.0,,,,,,34743700.0,,,2571200.0,,,,,189000.0,,,,,,,,,,FY2007;FY2009,2,YEAR 2007,Mt. Washington Pediatric Hospital,5034,0.947,MOUNT WASHINGTON PEDIATRIC HOSPITAL,cms_name,high,,6.89
MT WASHINGTON PEDIATRIC HOSPITAL,False,2008,,,1548600.0,,42926300.0,,766.0,,38602300.0,,,38456300.0,,-2042600.0,,,,,,35011100.0,,,3591200.0,,,,,146000.0,,,,,,,,,,FY2009;FY2010,2,YEAR 2008,Mt. Washington Pediatric Hospital,5034,0.947,MOUNT WASHINGTON PEDIATRIC HOSPITAL,cms_name,high,,9.3
MT WASHINGTON PEDIATRIC HOSPITAL,False,2009,,,1604600.0,,47388100.0,,705.0,,42592800.0,,,42414800.0,,-3290600.0,,,,,,37697600.0,,,4895200.0,,,,,178000.0,,,,,,,,,,FY2009;FY2010;FY2011,3,YEAR 2009,Mt. Washington Pediatric Hospital,5034,0.947,MOUNT WASHINGTON PEDIATRIC HOSPITAL,cms_name,high,,11.49
MT WASHINGTON PEDIATRIC HOSPITAL,False,2010,,,4563109.0,,50283400.0,,737.0,,45374671.0,,,45298185.0,,-537249.0,,,,,,40274313.0,,,5100358.0,,,,,76487.0,,,,,,,,,,FY2010;FY2011;FY2012,3,YEAR 2010,Mt. Washington Pediatric Hospital,5034,0.947,MOUNT WASHINGTON PEDIATRIC HOSPITAL,cms_name,high,,11.24
MT WASHINGTON PEDIATRIC HOSPITAL,False,2011,,,9693481.0,,49553000.0,,727.0,,47939537.0,,,47647556.0,,2662266.0,,,,,,40908322.0,,,7031215.0,,,,,291981.0,,,,,,,,,,FY2011;FY2012;FY2013,3,YEAR 2011,Mt. Washington Pediatric Hospital,5034,0.947,MOUNT WASHINGTON PEDIATRIC HOSPITAL,cms_name,high,,14.67
MT WASHINGTON PEDIATRIC HOSPITAL,False,2012,,,2047429.0,,49446660.0,,691.0,,46158136.0,,,45713951.0,,-3419720.0,,,,,,40690987.0,,,5467149.0,,,,,444185.0,,,,,,,,,,FY2012;FY2013;FY2014,3,YEAR 2012,Mt. Washington Pediatric Hospital,5034,0.947,MOUNT WASHINGTON PEDIATRIC HOSPITAL,cms_name,high,,11.84
MT WASHINGTON PEDIATRIC HOSPITAL,False,2013,,,7582203.0,,53308449.0,,790.0,,51866386.0,,,49434005.0,,-1320561.0,,,,,,42963622.0,,,8902764.0,,,,,2432381.0,,,,,,,,,,FY2013;FY2014,2,YEAR 2013,Mt. Washington Pediatric Hospital,5034,0.947,MOUNT WASHINGTON PEDIATRIC HOSPITAL,cms_name,high,,17.16
MT WASHINGTON PEDIATRIC HOSPITAL,False,2014,,,8389436.0,,55464000.0,,795.0,,51955377.0,,,50598699.0,,893535.0,,,,,,44459476.0,,,7495901.0,,,,,1356678.0,,,,,,,,,,FY2014,1,YEAR 2014,Mt. Washington Pediatric Hospital,5034,0.947,MOUNT WASHINGTON PEDIATRIC HOSPITAL,cms_name,high,,14.43
MT WASHINGTON PEDIATRIC HOSPITAL,False,2015,,,5366400.0,,68191600.0,,813.0,,59131200.0,,,57966400.0,,55100.0,,,,,,53819900.0,,,5311300.0,,,,,1164800.0,,,,,,,,,,FY2017,1,FY 2015,Mt. Washington Pediatric Hospital,5034,0.947,MOUNT WASHINGTON PEDIATRIC HOSPITAL,cms_name,high,,8.98
MT WASHINGTON PEDIATRIC HOSPITAL,False,2016,,,3570500.0,,66639000.0,,761.0,,57478400.0,,,56409800.0,,-55900.0,,,,,,53852000.0,,,3626400.0,,,,,1068600.0,,,,,,,,,,FY2017;FY2018,2,FY 2016,Mt. Washington Pediatric Hospital,5034,0.947,MOUNT WASHINGTON PEDIATRIC HOSPITAL,cms_name,high,,6.31
MT WASHINGTON PEDIATRIC HOSPITAL,False,2017,,,7185126.0,,67455663.0,,692.0,,58257582.0,,,57482642.0,,4115821.0,,,,,,55188277.0,,,3069305.0,,,,,774940.0,,,,,,,,,,FY2017;FY2018,2,FY 2017,Mt. Washington Pediatric Hospital,5034,0.947,MOUNT WASHINGTON PEDIATRIC HOSPITAL,cms_name,high,,5.27
MT WASHINGTON PEDIATRIC HOSPITAL,False,2018,,,6965600.0,,71618100.0,,597.0,,62887300.0,,,61906800.0,,2707700.0,,,,,,58629400.0,,,4257900.0,,,,,980500.0,,,,,,,,,,FY2018;FY2020,2,FY 2018,Mt. Washington Pediatric Hospital,5034,0.947,MOUNT WASHINGTON PEDIATRIC HOSPITAL,cms_name,high,,6.77
MT WASHINGTON PEDIATRIC HOSPITAL,False,2019,,,6078100.0,,74256300.0,,576.0,,65081100.0,,,64166400.0,,2462000.0,,,,,,61464900.0,,,3616100.0,,,,,914700.0,,,,,,,,,,FY2020,1,FY 2019,Mt. Washington Pediatric Hospital,5034,0.947,MOUNT WASHINGTON PEDIATRIC HOSPITAL,cms_name,high,,5.56
MT WASHINGTON PEDIATRIC HOSPITAL,False,2020,,,1932400.0,,71758600.0,,577.0,,62459700.0,,,60081600.0,,1387100.0,,,,,,61914500.0,,,545300.0,,,,,2378100.0,,,,,,,,,,FY2020;FY2022,2,FY 2020,Mt. Washington Pediatric Hospital,5034,0.947,MOUNT WASHINGTON PEDIATRIC HOSPITAL,cms_name,high,,0.87
MT WASHINGTON PEDIATRIC HOSPITAL,False,2021,,,14956296.0,,73483043.0,,542.0,,65854845.0,,,59843665.0,,10579226.0,,,,,,61477775.0,,,4377070.0,,,,,6011180.0,,,,,,,,,,FY2022,1,FY2021,Mt. Washington Pediatric Hospital,5034,0.947,MOUNT WASHINGTON PEDIATRIC HOSPITAL,cms_name,high,,6.65
MT WASHINGTON PEDIATRIC HOSPITAL,False,2022,,,-9950300.0,,69697681.0,,410.0,,60915626.0,,,59322840.0,,-6280329.0,,,,,,64585597.0,,,-3669971.0,,,,,1592786.0,,,,,,,,,,FY2022;FY2024,2,FY2022,Mt. Washington Pediatric Hospital,5034,0.947,MOUNT WASHINGTON PEDIATRIC HOSPITAL,cms_name,high,,-6.02
MT WASHINGTON PEDIATRIC HOSPITAL,False,2023,,,2718643.0,,75531222.0,,430.0,,65569877.0,,,63214893.0,,5656995.0,,,,,,68508229.0,,,-2938352.0,,,,,2354984.0,,,,,,,,,,FY2024,1,FY 2023,Mt. Washington Pediatric Hospital,5034,0.947,MOUNT WASHINGTON PEDIATRIC HOSPITAL,cms_name,high,,-4.48
MT WASHINGTON PEDIATRIC HOSPITAL,False,2024,,,4261732.0,,78198163.0,,450.0,,66412461.0,,,65069640.0,,8646870.0,,,,,,70797599.0,,,-4385138.0,,,,,1342821.0,,,,,,,,,,FY2024,1,FY 2024,Mt. Washington Pediatric Hospital,5034,0.947,MOUNT WASHINGTON PEDIATRIC HOSPITAL,cms_name,high,,-6.6
NORTHWEST HOSPITAL CENTER,False,2007,,,,191845500.0,209812059.0,17966559.0,,164858500.0,171743949.0,,163196500.0,170081949.0,6885449.0,,7900.81,7910.54,7821.16,7833.98,147809809.0,160991000.0,,,,,7083.75,7415.25,1662000.0,1662000.0,0.0,,,,,,,,,FY2009,1,June 2007,Northwest Hospital Center,40,1.0,NORTHWEST HOSPITAL CENTER,cms_name,high,,
NORTHWEST HOSPITAL CENTER,False,2008,,,,201205800.0,220716059.0,19510259.0,,172909500.0,181016196.0,,170962500.0,179069196.0,8106696.0,,8043.99,8028.3,7953.41,7941.95,154091772.0,168493000.0,,,,,7168.56,7472.88,1947000.0,1947000.0,0.0,,,,,,,,,FY2009;FY2010,2,June 2008,Northwest Hospital Center,40,1.0,NORTHWEST HOSPITAL CENTER,cms_name,high,,
NORTHWEST HOSPITAL CENTER,False,2009,,,,211714700.0,233976176.0,22261476.0,,179366557.0,189406389.0,,178142957.0,187087508.0,8944551.0,,8552.98,8445.57,8494.63,8342.18,159137100.0,176972000.0,,,,,7588.35,7891.13,1223600.0,2318881.0,1095281.0,,,,,,,,,FY2009;FY2010;FY2011,3,June 2009,Northwest Hospital Center,40,1.0,NORTHWEST HOSPITAL CENTER,cms_name,high,,
