fiscal_year,hosp_num,volume,revenue,volume_md_resident,volume_nonmd_resident,revenue_md_resident,revenue_nonmd_resident,medicare_volume_md_resident,medicare_volume_nonmd_resident,medicare_revenue_md_resident,medicare_revenue_nonmd_resident,medicare_ffs_volume_md_resident,medicare_nonffs_volume_md_resident,medicare_ffs_revenue_md_resident,medicare_nonffs_revenue_md_resident,medicaid_volume,medicaid_revenue,kaiser_volume,kaiser_revenue,revenue_inpatient,revenue_outpatient,outpatient_revenue_share,inpatient_admissions,inpatient_admissions_medicare,medicare_revenue_share,medicare_volume_share,md_resident_revenue_share,medicare_advantage_share_of_medicare_revenue,medicaid_revenue_share
2018,22,81953271.51,329368122.53,70223375.12,11729896.12,289068559.39,40299563.14,37487876.13,5697766.2,149477629.14000002,18452506.96,36127962.29,1359913.58,143571191.7,5906437.44,,,,,212602934.26,116765188.27,0.35451271778544574,14136.0,7247.0,0.5171009585249658,0.5338375728301223,0.8776458303540612,0.039513855511235464,
2018,23,159663732.5,632980942.0,156290039.5,3373693.0,619591787.0,13389155.0,68239861.0,1372492.0,252717102.0,5198790.0,64190971.0,4048890.0,237733586.0,14983516.0,,,,,302040182.0,330940760.0,0.5228289479843454,25035.0,10339.0,0.40787677839248054,0.43662322447618296,0.9788474595179834,0.059289679572219846,
2018,24,91900101.35,440415071.65,87395859.93,4504240.07,423942375.8,16472691.62,45485603.52,2077255.77,214901143.77,6507921.03,38402997.17,7082605.58,178083638.87,36817502.410000004,,,,,258553967.29,181861104.36,0.4129311553273225,10905.0,5962.0,0.5069112125544681,0.5204548997679277,0.9625973384873374,0.17132297094427884,
2018,27,61242538.45,332245530.33,45483474.8,15759063.65,248132768.95,84112761.38,58434943.0,20822919.56,144201531.85,47413995.9,55271140.88,3163802.12,135595649.54,8605882.31,,,,,173019545.72,159225984.61,0.47924191621735335,11192.0,5065.0,0.5811466678109627,1.2847510718332364,0.746835536669355,0.059679548473534474,
2018,28,35638697.0,196820552.0,35129371.9,509323.93,193730195.16,3090352.51,17150662.29,190960.12,83536802.2,1064701.84,16557867.6,592794.14,80543833.6,2992966.63,,,,,84066145.0,112754407.0,0.5728792336686466,6777.0,3119.0,0.4312017655843877,0.48821431646490665,0.9842986069869369,0.03582812067469827,
2018,29,110175528.08,670224184.73,97908489.91,12267037.94,614385287.66,55838897.07,40921668.02,4414490.44,242939834.81,20916682.46,38043949.69,2877718.16,223411990.58,19527844.23,,,,,365794371.88,304429812.85,0.45422087084583446,19651.0,7785.0,0.3954193560449361,0.4179583206483549,0.9166862397057565,0.08038140079115665,
2018,30,6882867.79,59412493.2,6714088.4,168778.7,57813147.99,1599344.19,4368493.42,76178.45999999999,34285565.22,604593.23,4148684.38,219808.35,32367191.1,1918373.65,,,,,19820462.96,39592030.24,0.6663923378324073,1254.0,914.25,0.5930409675309569,0.650645800254879,0.97308065822762,0.05595280806048791,
2018,32,23445879.0,166233621.0,21500236.0,1945643.0,153483982.0,12749639.0,10217773.0,716399.0,66351721.0,4066741.0,9443099.0,774674.0,61070188.0,5281533.0,,,,,67748523.0,98485098.0,0.5924499352630958,5167.0,2385.0,0.43230388041404866,0.4752400392256159,0.9233028858825135,0.07959903556985357,
2018,33,37481519.0,234993744.0,35704995.0,1776524.0,224280907.0,10712837.0,18727075.0,629110.0,114570935.0,3540752.0,17548736.0,1178339.0,107625272.0,6945663.0,,,,,145178490.0,89815254.0,0.3822027449377546,10106.0,5438.0,0.510836773992536,0.5244945420101585,0.9544122459702586,0.06062325492935883,
2018,34,21704285.0,194521771.25,21247812.64,456471.44,191268925.3,3252842.38,8653429.67,123473.45,70461781.73,962243.0599999999,7554035.58,1099393.44,60981920.8,9479858.77,,,,,114463561.22,80058210.03,0.4115642661258155,7302.0,2827.0,0.3683911624404364,0.40726214112550646,0.9832777280964637,0.13453901586430972,
2018,35,25156770.91,156740198.6,24309316.84,847452.97,151450370.86,5289826.49,9734424.05,279802.4,62569784.65,1792866.46,9683407.5,51015.9,62243374.94,326408.96,,,,,78366130.24,78374068.36,0.5000253225403276,6524.0,3141.12,0.41313721646703133,0.4004400499639874,0.9662509822799218,0.0052167186098825745,
2018,37,41130761.77,210980105.63,40163621.36,967139.22,206662139.52,4317964.32,22535137.45,550498.25,112956759.42999999,2436255.49,21292638.85,1242497.68,105295445.2,7661313.63,,,,,101896026.0,109084079.63,0.5170349085960878,7263.0,4117.0,0.5465769380514347,0.5610833059103414,0.9795337759590826,0.06782518964478407,
2018,38,27090851.5,236967133.88,26349303.05,741547.5,232086895.77,4880236.78,10465986.28,292794.35,92073494.05,1882186.3800000001,8681618.43,1784367.54,75932705.06,16140788.82,,,,,117926794.13,119040339.75,0.5023495781920625,4665.0,1945.8,0.39671991710055693,0.39720163604099573,0.9794054220511806,0.17530331597098764,
2018,39,26706095.0,149987858.0,26466734.0,239361.0,148119039.0,1868819.0,11422509.0,97324.0,60959501.0,664024.0,10999624.0,422885.0,58474860.0,2484641.0,,,,,68867845.0,81120013.0,0.5408438661748206,5457.0,2493.0,0.41155749734509145,0.4315798466104658,0.9875401980872345,0.04075888022771053,
2018,40,41111244.26,266927530.67,40239778.75,871464.36,261696296.0,5231233.6,18816656.33,179934.64,128621174.11,1023076.44,16960226.96,1856429.14,116503842.09,12117332.02,,,,,140979967.09,125947563.58,0.47184178890752104,10259.0,5720.0,0.4914902353451728,0.4676133148470653,0.9804020414946732,0.09420946515102528,
2018,43,70234784.0,428075147.04,68751403.03,1483380.41,419487650.79,8587494.18,25682741.09,764845.29,196568826.95,4269991.97,29329547.67,-3646806.81,179015655.89,17553169.43,,,,,247536069.2,180539077.84,0.4217462263071539,15742.0,8052.0,0.4685926429057251,0.3735595196332679,0.9799392786304467,0.08929782866570646,
2018,44,100727888.3,463552940.83,96074670.66,4653217.39,444067819.56,19485121.27,45052023.26,2061018.0,187220823.97,7431999.33,41638050.67,3413972.36,172599156.94,14621667.03,,,,,239524467.78,224028473.05,0.48328562569115174,17313.0,6915.0,0.4216041237924104,0.4689271683213491,0.9579657045533753,0.0780985080609567,
2018,45,2113592.0,16963047.77,2063044.0,50548.0,16317395.33,645652.44,668199.0,30369.0,7555260.01,335682.31,630930.0,37269.0,7154488.65,400771.36,,,,,2702200.31,14260847.46,0.8407007781479591,225.0,163.0,0.4630187512898849,0.3238898443271205,0.9619377102066606,0.053045343174099445,
2018,48,51160961.75,313001088.32,49541530.12,1619431.63,304778428.97,8222659.35,19078326.01,591605.0,110563674.33,2939724.36,18143421.51,934904.5,104521557.39,6042116.94,,,,,191006487.2,121994601.12,0.3897577537982153,15427.0,6620.0,0.36276738712660994,0.3850976335165322,0.9737296141871767,0.054648300869289686,
2018,49,69228990.26,343214124.58,66599097.39,2629892.25,330734572.17,12479551.11,34808696.95,1189079.17,163776415.16,5000711.43,32376056.87,2432639.64,151637489.74,12138924.9,,,,,141620637.42,201593487.16,0.58736943710197,10307.0,5323.35,0.49518988621430754,0.522660190815538,0.9636391642527198,0.07411888267392457,
2018,51,45108563.0,247708141.0,41236397.0,3872166.0,227907921.0,19800220.0,7179943.0,353072.0,101710985.0,5916635.0,6724901.0,455042.0,95395626.0,6315359.0,,,,,141188035.0,106520106.0,0.43002262892926074,9419.0,4619.0,0.44628104435211796,0.17411664263490334,0.9200663332256004,0.06209121856405186,
2018,55,14806255.26,103023167.16,14184072.19,622180.23,98816582.06,4206580.93,6428863.39,269041.18,41078243.34,1624474.54,6328792.6,100069.47,40358674.6,719568.74,,,,,57867262.62,45155904.54,0.4383082541994722,3571.0,1648.98,0.41570192455207455,0.4532452531179623,0.9591685519290339,0.017517028029758002,
2018,60,6798527.5,52422673.0,5965725.6,832801.9,45820906.0,6601767.0,2504407.0,188002.0,19488080.0,1485595.0,2453364.0,51043.0,19125908.0,362172.0,,,,,20744444.0,31678229.0,0.6042848864269093,2067.0,1120.0,0.42530979199756547,0.41979922777541095,0.8740665703940735,0.018584283315749937,
2018,61,23856541.12,110401216.65,17168751.0,6687790.12,79045067.74,31356148.91,9433004.6,3994389.5,42191315.43,17637013.85,8900434.28,532570.32,39494044.56,2697270.87,,,,,38025843.2,72375373.45,0.6555668102775387,3197.0,1564.0,0.5337627841471188,0.5494287033459802,0.715980042055089,0.06392952773598792,
2018,62,39520061.0,264243575.72,36754893.3,2765166.52,245815215.16,18428355.15,16895450.16,1014675.23,106194594.15,6544291.54,15617240.16,1278209.47,97552913.34,8641678.46,,,,,158516282.78,105727292.94,0.4001130118373498,9891.0,4302.0,0.43200984967866385,0.45967893368908247,0.9302599485728758,0.08137587915062436,
2018,63,96385999.94,414387182.11,91770053.22,4615946.32,397026143.5,17361036.58,44803698.51,1987860.44,186069445.79,6858540.33,41787092.33,3016605.92,173146558.24,12922885.96,,,,,246542983.09,167844199.02,0.40504196622434474,14811.0,6950.0,0.4686579179640345,0.4882169829692946,0.9581043059256802,0.06945195061517467,
2018,65,17227439.0,96025118.0,16700258.0,527181.0,93025800.0,2999318.0,5663288.0,189253.0,29283850.0,1095175.0,5347613.0,315675.0,27618289.0,1665561.0,,,,,54701260.0,41323858.0,0.43034425638508456,4574.0,1667.0,0.31479277791752397,0.3391138029125059,0.9687652766018992,0.056876435304784034,
2018,87,1444963.49,14185518.85,1406007.46,38956.03,13807030.28,378488.57,128521.13,5242.22,1133879.63,42934.89,120820.31999999999,7700.8099999999995,1064152.97,69726.66,,,,,,14185518.85,1.0,,,0.08212335361083889,0.09140856905552977,0.9733186657462304,0.06149388185058057,
2018,88,924738.0,7034872.63,892742.19,31995.48,6788667.6,246204.79,214545.71,7556.09,1465033.92,57520.46,201646.4,12899.18,1375029.73,90004.09,,,,,,7034872.63,1.0,,,0.2158058114378733,0.2403221360021083,0.965002205022154,0.061434816471689614,
2018,333,2333139.0,20721062.1,2168022.28,165116.65,19237772.96,1483288.31,486847.74,23225.07,3600533.04,177484.3,463300.13,23547.23,3425584.32,174948.72,,,,,,20721062.1,1.0,,,0.18715955570774134,0.22455845795090262,0.9284163556461712,0.04858967215587612,
2018,2001,18001183.97,124902915.88,17013051.93,988131.83,119506225.79,5396689.77,5374303.61,346989.03,41021492.11,1951976.17,4934381.98,439921.4,37892972.11,3128519.91,,,,,75066238.13,49836677.75,0.39900331708733205,2478.0,1109.9,0.34325820130981477,0.31589297629328994,0.9567929215104567,0.07626538551086362,
2018,2004,32260485.0,275753342.43,31912711.43,347772.24,273015810.89,2737527.81,17604253.41,115478.65,155043320.77,962244.02,15080146.11,2524106.5,132261890.19,22781428.11,,,,,156715817.66,119037524.77,0.43168116738319384,8530.0,5204.0,0.5678913622788977,0.5516376585115507,0.99007253541924,0.14693588860751539,
2018,3028,712397.8,43539526.0,524731.0,187666.8,31798863.0,11740663.0,426537.0,163949.8,25963621.0,10198513.0,416095.0,10442.0,25323810.0,639811.0,,,,,41164265.0,2375261.0,0.05455413088328063,1568.0,975.0,0.8164952627394256,0.8128679266138269,0.7303447217133232,0.024642595114140665,
2018,3029,2902508.33,72755613.9,2781399.33,121109.0,69512377.6,3243236.3,1130693.0,75524.0,28756853.73,2063088.54,1091142.0,39551.0,27772299.09,984554.64,,,,,59746194.23,13009419.67,0.17880983985484591,,,0.4136940027498067,0.4065194766549397,0.9554228721860869,0.034237216951619555,
2018,4000,3254757.57,156131023.48,2899556.0,355201.57,140747009.37,15384014.11,566316.22,74524.66,23977316.53,2639610.85,566316.22,0.0,23977316.53,0.0,,,,,139786853.24,16344170.24,0.10468239992094618,8345.0,1078.63,0.1703575559958628,0.19531135801481328,0.9014672819846682,0.0,
2018,4003,970765.0,22846313.0,761333.0,209432.0,17418063.0,5428250.0,142523.0,20510.0,2081456.0,319251.0,141271.0,1252.0,1976012.0,105444.0,,,,,21329257.0,1517056.0,0.06640266199627047,1973.0,166.0,0.11949985483460475,0.18720192084147147,0.7624014868394738,0.050658769630489424,
2018,4013,703050.27,42723241.339999996,680347.81,22702.46,41159269.54,1563971.8,78301.93,3701.23,5026283.53,227342.73,75728.75,2573.1800000000003,4852313.78,173969.75,,,,,37265825.91,5457415.43,0.12773879646838612,3718.0,361.0,0.12211789922839336,0.11509102968965239,0.9633929507465597,0.034612004866347044,
2018,5033,4313899.85,59877227.32,4203962.89,109936.72,58636071.35,1241155.96,3121221.92,71074.58,47345934.46,828823.15,2999442.23,121779.59,45969240.88,1376693.58,,,,,57520375.44,2356851.88,0.0393614064225845,1309.0,1184.0,0.8074540699937258,0.7424475433464162,0.9792716525872694,0.029077334637107932,
2018,5034,9243688.120000001,63561058.57,8965513.87,278173.83,61537586.82,2023471.3,32731.43,8465.04,47678.61,7572.56,32731.43,0.0,47678.61,0.0,,,,,46850599.65,16710458.92,0.26290403740832474,597.0,0.0,0.0007747884254782677,0.003650814719000597,0.9681649142490044,0.0,
2018,5050,72842882.27,409068098.29,69757349.27,3085533.0,395068937.16,13999161.129999999,25686816.0,1150667.0,136958629.53,5026369.59,24379630.0,1307186.0,129802800.52,7155829.01,,,,,236143616.72,172924481.57,0.4227278594758786,16306.0,4334.0,0.3466702052420101,0.36823096446193276,0.9657779201347655,0.05224810612194799,
2018,8992,37089549.38,215034042.61,33956454.02,3133095.22,198428349.98,16605692.0,10087525.1,919812.61,62307049.46,4937248.66,9214385.34,873139.59,56634895.089999996,5672154.18,,,,,186835300.1,28198742.509999998,0.13113617810340436,3879.0,1205.73,0.3140027595163698,0.2970723943689335,0.9227764477268503,0.0910355125007391,
2019,1,67966695.0,369067116.0,62703626.0,5263069.0,312205369.0,56861747.0,15151612.0,2588555.0,154980631.0,25285477.0,13206340.0,1945272.0,134832350.0,20148281.0,,,,,207266681.0,161800435.0,0.43840382408927486,15481.0,6880.0,0.496406040345834,0.2416385298036831,0.845931147656081,0.1300051552893729,
2019,2,408104822.06,1557658489.77,369109296.7,38995524.5,1444883466.37,112775020.93,147112583.99,16424008.54,516490449.52,49244478.71,134209503.73,12903079.81,465758712.4,50731736.64,,,,,1004634368.47,553024121.3,0.3550355388758277,22299.0,6734.86,0.35746166493107284,0.39856103681281246,0.9275996477144023,0.09822395881114065,
2019,3,45013792.51,327529547.71,38235678.84,6778107.9,280036076.77,47493465.4,14499917.79,2148427.74,99906739.59,14494893.79,13608185.43,891730.09,93272134.13,6634605.46,,,,,250311993.06,77217554.65,0.23575752230565067,11277.0,3609.58,0.35676381679941793,0.37922480337477377,0.8549948507789242,0.06640798696091249,
2019,4,87131033.0,518074417.0,78310987.0,8820046.0,473937889.0,44136528.0,29994977.0,3622018.0,156162533.0,17768591.0,25228749.0,4766228.0,129205417.0,26957116.0,,,,,363808137.0,154266280.0,0.29776857327429085,25233.0,6996.0,0.32949999699222193,0.3830238661147254,0.9148065865603242,0.1726221743598383,
2019,5,63479312.0,354397786.0,59879638.39,3599670.25,336615408.94,17782373.03,27863734.48,1530970.71,147109536.0,6788358.0,25712532.28,2151202.0,136375985.0,10733551.0,,,,,230702470.0,123695316.0,0.3490295958000144,15566.0,6807.0,0.43702555525680503,0.4653290372016223,0.9498236790339316,0.07296298589372208,
2019,6,12145881.76,108110066.71,11827500.38,318380.68,105073423.03,3036642.74,5758636.25,50623.08,49653478.62,593345.42,5176510.19,582125.63,44797673.31,4855805.04,,,,,54526560.75,53583505.96,0.4956384506147346,4158.0,2102.48,0.4725598271013137,0.48688531515397,0.971911554840257,0.09779385402504555,
2019,8,120120549.6,553664077.19,112950130.53999999,7170418.78,526476462.74,27187612.6,46894508.32,2891516.94,192114543.51,10330954.39,40634162.37,6260345.68,164272628.98,27841913.1,,,,,242706952.89000002,310957124.3,0.5616350005552001,13334.0,4671.0,0.36490623438350295,0.4151788766936648,0.9508951084780779,0.14492350548437666,
2019,9,533073142.28000003,2474806919.59,407682864.76,125390277.17999999,1959990165.76,514816753.83,134544262.91,43053837.25,597759535.92,170589973.5,125867535.7,8676726.9,554541917.44,43217618.48,,,,,1491781338.29,983025581.3,0.39721304054817225,42100.0,9985.0,0.3049808852934803,0.3300218737159955,0.7919770024259954,0.07229933758143166,
2019,10,4394985.27,45196511.47,4321335.99,73648.98,44398726.65,797784.56,2107645.44,17019.16,20396078.669999998,186591.57,1968794.39,138850.75,19024094.2,1371984.3699999999,,,,,20077579.62,25118931.85,0.5557714751208873,1552.0,771.4200000000001,0.45938431592384416,0.48773005498237126,0.9823485310247995,0.06726706599823093,
2019,11,65571242.01,430110515.06,64707909.65,863332.14,425218361.9,4892153.16,29884792.88,292910.46,190407886.1,1643650.79,25618514.37,4266278.21,163136156.57,27271729.53,,,,,247134789.95,182975725.11,0.4254156052996637,13727.0,6295.0,0.4477884850720037,0.4618414200310982,0.9886258229252601,0.14322794128220723,
2019,12,157624745.65,790816034.94,150462899.79,7161845.86,760415890.84,30400144.1,75972379.62,2187675.65,351947294.51,8276185.29,67656980.26,8315399.36,310471288.81,41476005.7,,,,,413999703.1,376816331.84,0.4764905049865224,16201.0,7393.0,0.46283527047444833,0.5049243350090562,0.9615585132864605,0.11784720708748489,
2019,13,8170186.91,112844902.71,8120797.72,49389.19,111756877.99,1088024.7,2241041.92,2565.79,31063243.919999998,85015.38,2063427.55,177614.01,28370400.53,2692843.34,,,,,64533876.1,48311026.61,0.42811882016642305,3025.0,815.0,0.2779537553185723,0.27596327322385267,0.9903582289153449,0.08668905755416674,
2019,15,101045113.0,554968566.42,99408467.4,1636643.76,548020725.99,6947835.86,47364532.62,519196.34,243959215.99,2377667.08,40266495.8,7098035.89,208387478.93,35571734.45,,,,,301121743.13,253846823.29,0.4574075698152043,20208.0,9663.46,0.4451642144542753,0.4764637646953603,0.9874806595356937,0.1458101687433612,
2019,16,56743193.9,286957736.79,51700023.5,5043170.4,260933737.95,26023998.84,21011863.2,3073737.4,106449449.41,11601098.29,19203678.2,1808185.0,97309503.75,9139945.66,,,,,171359060.14,115598676.65,0.40284216743247064,9761.0,2834.0,0.40795586744094314,0.40641883267229073,0.9093106910755824,0.08586184062631123,
2019,17,12266542.98,63463232.1,8773924.89,3492617.95,45494335.07,17968897.03,5169646.25,2082316.32,24572992.080000002,9981225.87,4707562.19,462084.03,22279087.69,2293904.39,,,,,23271072.29,40192159.81,0.6333141014102243,1726.0,711.0,0.5401330086963727,0.5892056650601211,0.7168613000723612,0.0933506340022391,
2019,18,27331014.0,180055427.76,26613226.24,717786.75,175327530.59,4727892.99,13131586.67,278258.04,83741839.56,1998420.87,12234333.15,897252.97,77596292.9,6145544.54,,,,,84351493.12,95703934.64,0.5315248522669695,6156.0,3392.0,0.47763086195418253,0.4934233283698264,0.9737419902925564,0.07338678696682789,
2019,19,97904520.0,455207753.0,75251077.0,22653443.0,362598694.0,92609059.0,42083344.0,14822015.0,182598039.0,57482787.0,39742160.0,2341184.0,172111711.0,10486328.0,,,,,248824300.0,206383453.0,0.45338299191929626,15629.0,6430.0,0.5035816234903483,0.5592390923521268,0.7965564988960107,0.057428480926895384,
2019,22,78401801.48,336635121.54,68228731.45,10173069.82,297814248.73,38820872.81,36460890.73,5288996.3,155304855.84,18378002.57,32865501.22,3595389.28,139983410.06,15321445.78,,,,,213453116.53,123182005.01,0.3659214298451124,13481.0,7000.0,0.5214822880445865,0.5343920362453111,0.8846796714721664,0.09865400342526727,
2019,23,163710760.0,639656472.0,159459109.0,4251651.0,624925143.0,14731329.0,70431310.0,1558193.0,258969648.0,5503042.0,65204071.0,5227239.0,238978397.0,19991251.0,,,,,311577101.0,328079371.0,0.5128993223099915,25137.0,10706.0,0.4144010701134488,0.44168884701343714,0.9769699367631819,0.07719534375704136,
2019,24,87184206.11,420492952.57,83151282.55,4032922.5700000003,404589768.25,15903182.84,44706989.26,1765480.51,211554615.58,5991831.78,39033071.089999996,5673917.63,180593323.54,30961291.18,,,,,254096371.46,166396581.11,0.3957178832439522,10726.0,6194.67,0.5228867168219596,0.5376584448125268,0.9621796650269601,0.14635129134439467,
2019,27,63169244.7,336123479.02,45816616.31,17352628.39,247669049.48,88454429.54,60109604.06,22971169.26,142096294.05,50065590.09,56223476.13,3886127.93,131552266.65,10544027.4,,,,,174785275.26,161338203.76,0.4799968280418758,11005.0,4894.0,0.5737345637185671,1.3119607884897513,0.7368394799497574,0.074203394750674,
2019,28,35582334.0,190672185.0,35088617.88,493715.14,187597764.77,3074416.27,16885773.88,214672.36,80050349.47,1298750.1300000001,16439392.84,446380.55,77749353.41,2300994.07,,,,,78658331.0,112013854.0,0.5874682455650256,6354.0,2774.9700000000003,0.42671270400339745,0.4812322314246707,0.9838758850432223,0.028744335099527955,
2019,29,118144969.26,691568318.16,105033451.87,13111517.15,634289804.12,57278514.04,42361085.55,4436128.02,251485343.84,20680920.78,38489501.21,3871584.19,225239375.32,26245968.52,,,,,380466180.61,311102137.55,0.44985018743733707,19184.0,7700.0,0.3964833459508392,0.40331041964069075,0.9171759137370603,0.10436380951367968,
2019,30,5652093.77,50208133.77,5534634.44,117458.89,48904232.44,1303900.93,3435103.87,49950.92,26685593.86,420433.64,3281523.21,153580.31,25399496.24,1286097.4,,,,,12041331.99,38166801.78,0.7601716876161836,698.0,525.17,0.5456704364543544,0.6206559633232073,0.974030077756463,0.04819444554043737,
2019,32,25735640.0,164257831.0,23637205.0,2098435.0,151399958.0,12857873.0,11253804.0,1036354.0,66189884.0,5379662.0,10329293.0,924511.0,60617466.0,5572418.0,,,,,66414631.0,97843200.0,0.5956684037791781,4937.0,2324.0,0.4371856166565119,0.47610552939740547,0.9217214003026741,0.0841883632852416,
2019,33,35538755.0,233903993.0,33778401.0,1760354.0,223342700.0,10561293.0,18124337.0,753069.0,115361754.0,4087159.0,16874175.0,1250162.0,107456678.0,7905076.0,,,,,147190208.0,86713785.0,0.3707238336884655,10613.0,5750.0,0.5165235040142346,0.5365658664541285,0.9548477438775489,0.06852423551049683,
2019,34,21349147.98,187755790.12,20816880.98,532266.27,184142211.5,3613574.7800000003,8487744.3,189973.32,68953891.27,1264363.73,7351947.34,1135796.54,59126449.95,9827439.14,,,,,119081491.45,68674298.67,0.36576394595398803,7349.0,2809.13,0.37445999322105455,0.407733719002125,0.9807538365784061,0.14252189338407445,
2019,35,23543708.37,156074583.97,22846480.98,697226.87,151676610.0,4397973.44,10219864.23,246983.58,68386930.89,1433604.89,9953994.040000001,265869.86,66513604.51,1873326.25,,,,,80599410.3,75475173.67,0.48358401316967486,6024.0,3173.26,0.45087328158244044,0.4473277192643609,0.9718213314549321,0.027393044630314452,
2019,37,40369056.76,231728135.06,39475006.4,894049.77,226964035.86,4764098.38,23317351.0,462695.81,126895630.3,2490020.65,21759059.08,1558291.51,118580597.94,8315032.2299999995,,,,,111594180.58,120133954.48,0.5184262776244,6514.0,3638.12,0.5591001667694789,0.5906864400153714,0.9794409979661449,0.06552654500664866,
